OBJECTID,greenland,water,impervious,class,lat,lon,area,green_area,blockId,name,slope,id,Shape_Length,Shape_Area,greenland_5m
3246,0.161104718,0.003452244,0.835443038,business_zone,23.40143493,113.2558093,740407.1447,2.114151808,3246,huadu,6.143023014,160,4956.954068,740407.1447,0.031974803
3247,0.186716792,0,0.813283208,business_zone,23.4066412,113.2563669,667801.1755,1.846749208,3247,huadu,6.447471619,160,3908.757169,667801.1755,0.049939925
3248,0.811811024,0.012598425,0.175590551,green_zone,23.40346271,113.3875892,1075699.835,2.720036163,3248,baiyun,6.253511429,163,5508.083173,1075699.835,0.005362463
3249,0.128455285,0,0.871544715,industrial_zone,23.40659224,113.1675228,519725.2106,1.455713176,3249,huadu,4.320264339,158,3099.568935,519725.2106,0.048909177
3250,0.232984293,0,0.767015707,other,23.40731586,113.2312191,321783.41,1.464572901,3250,huadu,9.953417778,159,2269.913586,321783.41,0.053470194
3251,0.686340641,0.006745363,0.306913997,green_zone,23.40739165,113.3723194,494277.7289,1.713954016,3251,baiyun,4.090340137,163,3508.557536,494277.7289,0.030292067
3252,0.681415929,0,0.318584071,green_zone,23.4051912,113.093923,285569.6323,0.72156417,3252,huadu,22.90056899,156,2759.640014,285569.6323,0.052649775
3253,0.717989179,0.013300271,0.26871055,green_zone,23.39607984,113.3571093,3741406.139,11.90747,3253,baiyun,17.32702827,162,10390.84228,3741406.139,0.043819043
3254,0.695473251,0.074074074,0.230452675,green_zone,23.40811058,113.2203106,205324.8624,1.050078735,3254,huadu,10.06880954,159,2108.970294,205324.8624,0.038698914
3255,0.128964059,0,0.871035941,industrial_zone,23.40788761,113.2254443,403794.0803,1.482292351,3255,huadu,11.12635326,159,2563.835931,403794.0803,0.03470798
3256,0.66,0.052,0.288,green_zone,23.40896778,113.4082918,211431.4925,0.616556297,3256,huadu,3.233973742,164,1927.326786,211431.4925,0.060661216
3257,0.221453287,0.001730104,0.776816609,other,23.40463396,113.2892078,487384.7164,1.385338772,3257,huadu,21.86753082,161,3555.974263,487384.7164,0.054958388
3258,0.10546875,0,0.89453125,industrial_zone,23.40830311,113.2156561,426867.8925,1.173712166,3258,huadu,10.07344532,159,2609.838032,426867.8925,0.040531869
3259,0.833532934,0,0.166467066,green_zone,23.368885,113.5056448,714474.8929,1.294425915,3259,huangpu,20.05532265,150,4880.533291,714474.8929,0.00489086
3260,0.851099412,0.021244967,0.127655621,green_zone,23.38321501,113.5119603,13641642.8,26.17937904,3260,baiyun,30.05359459,150,31726.63029,13641642.8,0.04323577
3261,0.845421578,0.136446056,0.018132366,green_zone,23.40345451,113.0356151,1859417.554,6.831955214,3261,huadu,9.065172195,154,6679.239537,1859417.554,0.03802572
3262,0.681818182,0,0.318181818,green_zone,23.41030039,113.2655545,258370.4582,1.098807221,3262,huadu,8.654561043,160,2195.181115,258370.4582,0.013624145
3263,0.060606061,0,0.939393939,industrial_zone,23.41117634,113.2597206,217209.7739,0.356503241,3263,huadu,4.383710861,160,2604.194195,217209.7739,0.036647263
3264,0.136734694,0,0.863265306,industrial_zone,23.40739687,113.3104883,414218.7787,1.665930281,3264,huadu,5.473642826,161,3731.711592,414218.7787,0.026729173
3265,0.271604938,0,0.728395062,other,23.41108762,113.3096943,66659.05598,0.573365139,3265,huadu,6.227219611,161,6282.295301,66659.05598,0.034423432
3266,0.683727034,0.009623797,0.306649169,green_zone,23.40007921,113.4447505,1923743.235,6.015451039,3266,baiyun,12.07586288,165,8725.229318,1923743.235,0.068159425
3267,0.845994475,0,0.154005525,green_zone,23.4072051,113.4505901,1223027.662,1.645089792,3267,baiyun,10.29603386,165,5073.099791,1223027.662,0.067933635
3268,0.712770862,0.013831259,0.273397879,green_zone,23.40669054,113.3498467,1824108.281,6.084919335,3268,huadu,28.80442429,162,6780.057663,1824108.281,0.03571718
3269,0.232849604,0.017150396,0.75,other,23.40693178,113.1603363,1271569.631,4.386671195,3269,huadu,9.260799408,158,5679.617195,1271569.631,0.028826288
3270,0.196242171,0,0.803757829,business_zone,23.40898966,113.2107609,404721.8219,1.575017424,3270,huadu,7.375273705,159,2818.050285,404721.8219,0.056965304
3271,0.04770017,0,0.95229983,industrial_zone,23.40884806,113.1730099,492288.4508,0.904900064,3271,huadu,3.662273645,158,3163.613623,492288.4508,0.057685078
3272,0.880952381,0.035714286,0.083333333,green_zone,23.40786309,113.3653058,358092.6002,1.27872004,3272,baiyun,8.844641685,163,9717.419497,358092.6002,0.034048124
3273,0.920731707,0.079268293,0,green_zone,23.41190425,113.3699897,136748.922,0.546081214,3273,baiyun,2.600290775,163,2202.900036,136748.922,0.038926746
3274,0.876,0.066666667,0.057333333,green_zone,23.40947101,113.4372079,630265.9036,1.777683627,3274,huadu,18.72988129,164,3434.012559,630265.9036,0.054276172
3275,0.4453125,0.005208333,0.549479167,university_zone,23.41106152,113.4605105,323593.5816,0.895536946,3275,baiyun,6.406103164,165,2320.847367,323593.5816,0.020684146
3276,0.887301587,0.022222222,0.09047619,green_zone,23.40447803,113.3934328,526360.9524,1.622336408,3276,baiyun,7.717521191,163,10799.73209,526360.9524,0.043991961
3277,0.487951807,0.051204819,0.460843373,other,23.41302822,113.36236,282013.6995,1.665628245,3277,baiyun,4.648495197,162,9406.816259,282013.6995,0.047924431
3278,0.75304878,0.005335366,0.241615854,green_zone,23.40361135,113.4715799,1111196.777,2.205870094,3278,baiyun,8.591953278,165,5798.956566,1111196.777,0.005883604
3279,0.744567627,0.038580931,0.216851441,green_zone,23.40918766,113.4753136,1896308.184,3.476737196,3279,baiyun,7.593308449,165,6882.17583,1896308.184,0.051154979
3280,0.29740519,0,0.70259481,other,23.41088987,113.4656789,423894.4004,1.311541293,3280,baiyun,6.007671356,165,3721.718074,423894.4004,0.045980208
3281,0.856589147,0.141472868,0.001937984,green_zone,23.39899351,113.3990375,430269.2575,2.347927726,3281,baiyun,11.0147934,163,9352.492441,430269.2575,0.039652875
3282,0.103864734,0,0.896135266,industrial_zone,23.4127491,113.1668135,350033.8135,1.039104758,3282,huadu,6.669810772,158,2513.094261,350033.8135,0.039883978
3283,0.416547789,0.022824536,0.560627675,university_zone,23.41138106,113.1783876,592060.4766,2.246947,3283,huadu,5.984806061,158,3215.40455,592060.4766,0.036293628
3284,0.158688277,0.000753864,0.840557859,business_zone,23.41011379,113.2003346,2244670.994,6.861152034,3284,huadu,9.657841682,158,11502.13586,2244670.994,0.045157548
3285,0.843835616,0.038356164,0.117808219,green_zone,23.41380707,113.4398345,619602.1681,1.799228866,3285,huadu,19.66483498,164,3564.850165,619602.1681,0.034460559
3286,0.651960784,0.004901961,0.343137255,green_zone,23.41543207,113.1719009,342834.6263,1.429536717,3286,huadu,6.621834278,158,2676.136747,342834.6263,0.029833467
3287,0.908658009,0.041558442,0.04978355,green_zone,23.39940673,113.0322929,1949388.607,4.548763886,3287,huadu,12.87787056,154,10385.84652,1949388.607,0
3288,0.585131894,0,0.414868106,green_zone,23.41534328,113.3255725,348640.0608,1.103539119,3288,huadu,4.135135174,162,3145.022938,348640.0608,0.027852919
3289,0.032069971,0,0.967930029,industrial_zone,23.41626647,113.2077438,289659.4957,0.303143535,3289,huadu,5.30354023,159,2270.739971,289659.4957,0.065972314
3290,0.68483816,0.009369676,0.305792164,green_zone,23.41184079,113.4886357,985688.7136,2.816989742,3290,baiyun,9.736081123,166,5054.08494,985688.7136,0.067523769
3291,0.807497467,0,0.192502533,green_zone,23.41376537,113.4558047,833113.6101,1.881080641,3291,baiyun,9.845396996,165,3874.849049,833113.6101,0.036774743
3292,0.929577465,0,0.070422535,green_zone,23.38901987,113.3315761,238846.2481,0.53792624,3292,baiyun,5.172206879,162,2199.849515,238846.2481,0.008907124
3293,0.791732909,0,0.208267091,green_zone,23.39497322,113.3337204,536692.1617,1.245999465,3293,huadu,12.23744774,162,3810.459858,536692.1617,0.016223833
3294,0.743353783,0,0.256646217,green_zone,23.40843839,113.3310203,821799.8707,2.049012696,3294,huadu,4.22328043,162,4053.051114,821799.8707,0.044369344
3295,0.357708714,0.006398537,0.635892748,university_zone,23.40241615,113.3215715,5541042.038,21.15873414,3295,baiyun,14.38728428,161,14060.54471,5541042.038,0.025139225
3296,0.830028329,0,0.169971671,green_zone,23.4112774,113.2861485,591598.9513,1.693918957,3296,huadu,2.886771202,161,3762.378247,591598.9513,0.043841844
3297,0.756043956,0.087912088,0.156043956,green_zone,23.41355368,113.2829142,385287.782,2.223589544,3297,huadu,2.886771202,160,3645.673214,385287.782,0.044719799
3298,0.901496861,0.057460164,0.041042974,green_zone,23.40922465,113.0775509,1748885.987,3.243061957,3298,huadu,37.96738052,155,6215.422319,1748885.987,0.016686521
3299,0.196969697,0,0.803030303,business_zone,23.41524266,113.3124836,223429.7348,1.146327563,3299,huadu,3.102777719,161,2040.522973,223429.7348,0.005473682
3300,0.907440213,0.040744021,0.051815766,green_zone,23.41018354,113.0680155,1908157.255,3.70084796,3300,huadu,35.74636078,155,6671.339024,1908157.255,0.038369954
3301,0.970238095,0.007936508,0.021825397,green_zone,23.41545898,113.4506165,424453.7667,0.435838048,3301,baiyun,4.487431049,165,3190.334293,424453.7667,0.059811056
3302,0.421203438,0.008595989,0.570200573,university_zone,23.41425802,113.2363983,596062.6072,1.968369065,3302,huadu,7.575389862,159,3591.599392,596062.6072,0.019832228
3303,0.735215054,0,0.264784946,green_zone,23.41035921,113.4238941,626703.3834,2.154322605,3303,huadu,12.80360889,164,4581.790364,626703.3834,0.027679766
3304,0.754432624,0.124113475,0.121453901,green_zone,23.40337883,113.0497609,944332.2652,4.792506994,3304,huadu,13.20617771,155,9783.844039,944332.2652,0.015832298
3305,0.804421769,0.159863946,0.035714286,green_zone,23.40531046,113.0425101,497230.8854,2.924615261,3305,huadu,8.980650902,155,11432.88101,497230.8854,0.044352402
3306,0.712742981,0.194384449,0.09287257,green_zone,23.41350703,113.031941,389372.2947,2.958141265,3306,huadu,4.982397079,154,4194.723295,389372.2947,0.063449984
3307,0.708436725,0.280397022,0.011166253,green_zone,23.4160328,113.0222323,676802.8843,4.323646335,3307,huadu,9.818190575,154,3800.743909,676802.8843,0.018788058
3308,0.094462541,0,0.905537459,industrial_zone,23.41764574,113.1665144,260082.3351,0.405030369,3308,huadu,6.333272934,158,2303.174693,260082.3351,0.055136892
3309,0.69309052,0.012854847,0.294054633,green_zone,23.41215543,113.2764961,1576462.117,5.815402483,3309,huadu,14.78349209,160,5133.193957,1576462.117,0.052801454
3310,0.591703057,0.001455604,0.406841339,green_zone,23.4164514,113.2677426,1161155.245,3.649501828,3310,huadu,15.56191158,160,5076.870233,1161155.245,0.035310822
3311,0.123809524,0,0.876190476,industrial_zone,23.41175828,113.3066435,1241447.593,2.819909424,3311,huadu,11.2680006,161,5334.7435,1241447.593,0.048997779
3312,0.983660131,0,0.016339869,green_zone,23.41661462,113.3933793,261635.376,0.201760094,3312,huadu,5.801188022,163,2361.292299,261635.376,0.053039688
3313,0.62267658,0.00929368,0.36802974,green_zone,23.41743855,113.3604482,452249.6756,1.926386051,3313,huadu,5.961850643,162,3173.019359,452249.6756,0.037781437
3314,0.59375,0,0.40625,green_zone,23.41848939,113.3185857,462934.0671,1.728854462,3314,huadu,5.189914227,161,3567.712787,462934.0671,0.010941981
3315,0.565594059,0.004950495,0.429455446,green_zone,23.41616129,113.464118,681164.2261,2.290943587,3315,baiyun,7.294864178,165,3272.400886,681164.2261,0.014588589
3316,0.221420323,0,0.778579677,other,23.39578272,113.2966051,2914199.464,8.744548285,3316,baiyun,13.06473637,161,13616.94424,2914199.464,0.012635585
3317,0.740223464,0.002793296,0.25698324,green_zone,23.411624,113.3386193,905333.5879,2.670300891,3317,huadu,3.870392799,162,4998.958065,905333.5879,0.055591345
3318,0.960159363,0.007968127,0.03187251,green_zone,23.41800487,113.3966011,210928.8092,0.189678652,3318,huadu,15.59810641,163,1900.777513,210928.8092,0.03280397
3319,0.760589319,0.009208103,0.230202578,green_zone,23.41880301,113.0708277,459279.942,2.029883745,3319,huadu,6.224245548,155,3393.809353,459279.942,0.039369272
3320,0.859821429,0.033928571,0.10625,green_zone,23.41219246,113.3852026,941202.6273,2.083847522,3320,baiyun,11.87502098,163,6527.655838,941202.6273,0.009727292
3321,0.57625,0.00125,0.4225,green_zone,23.41605181,113.3698299,670048.6999,2.302924351,3321,baiyun,5.198744774,163,3597.463778,670048.6999,0.056656693
3322,0.842733189,0,0.157266811,green_zone,23.41611801,113.4818074,779602.2301,1.577433712,3322,baiyun,4.746338367,165,3626.134957,779602.2301,0.020126838
3323,0.17260274,0.02739726,0.8,business_zone,23.40264721,113.1903683,309868.233,1.064173752,3323,huadu,6.187462807,158,2592.455287,309868.233,0.03904168
3324,0.790087464,0,0.209912536,green_zone,23.40771543,113.1812248,290078.0584,1.247106931,3324,huadu,7.623075485,158,5926.924918,290078.0584,0.035858073
3325,0.290734824,0,0.709265176,other,23.40976022,113.1866316,2114514.694,7.777026075,3325,huadu,9.065172195,158,8461.834451,2114514.694,0.024593006
3326,0.536437247,0.066801619,0.396761134,green_zone,23.4154894,113.3535494,415794.3109,2.277351964,3326,huadu,16.79925728,162,3082.734582,415794.3109,0.044527248
3327,0.590769231,0.015384615,0.393846154,green_zone,23.41780018,113.3551874,273638.5115,1.363793533,3327,huadu,7.067208767,162,2872.738742,273638.5115,0.029145218
3328,0.602941176,0,0.397058824,green_zone,23.4203574,113.3501422,55467.03488,0.252300797,3328,huadu,5.573153973,162,1105.124249,55467.03488,0.03063987
3329,0.008230453,0,0.991769547,industrial_zone,23.42198605,113.236289,205648.2923,0.143467133,3329,huadu,5.556760818,159,1882.911074,205648.2923,0.074540953
3330,0.784313725,0,0.215686275,green_zone,23.41643761,113.4760975,259057.3561,1.032963358,3330,baiyun,4.717202187,165,2627.044184,259057.3561,0.032625875
3331,0.286738351,0.003584229,0.709677419,other,23.41893434,113.4745707,231953.4349,0.77693745,3331,baiyun,5.30354023,165,2470.615401,231953.4349,0.047599591
3332,0.821319353,0.009174312,0.169506335,green_zone,23.41052064,113.4182208,1930093.671,5.122229703,3332,huadu,19.31115913,164,8752.86119,1930093.671,0.015984947
3333,0.806349206,0.024338624,0.169312169,green_zone,23.41507246,113.4290398,1592618.069,4.694043235,3333,huadu,7.569406986,164,5574.222152,1592618.069,0.024390143
3334,0.860946746,0.039940828,0.099112426,green_zone,23.41876786,113.0803399,572548.9081,1.880879284,3334,huadu,19.49515343,155,3245.829897,572548.9081,0.031964736
3335,0.192640693,0.002164502,0.805194805,business_zone,23.41876568,113.187118,389925.5545,1.571090955,3335,huadu,5.984806061,158,2840.871338,389925.5545,0.03391906
3336,0.816326531,0,0.183673469,green_zone,23.4208023,113.3827306,83482.07027,0.258442197,3336,baiyun,20.05532265,163,1919.601121,83482.07027,0.03407516
3337,0.901022055,0.011296396,0.087681549,green_zone,23.4149507,113.2924992,1565541.195,3.015125403,3337,huadu,9.471002579,161,5752.253599,1565541.195,0.046664332
3338,0.640454995,0.005934718,0.353610287,green_zone,23.40974215,113.3435071,1710713.927,5.674150281,3338,huadu,9.471002579,162,7135.93375,1710713.927,0.049500708
3339,0.602209945,0,0.397790055,green_zone,23.4208741,113.3470123,152367.1673,0.47027016,3339,huadu,6.143023014,162,1575.089273,152367.1673,0.07261458
3340,0.717171717,0.053030303,0.22979798,green_zone,23.42088483,113.3918855,334630.1524,1.387352346,3340,huadu,4.80407095,163,3014.720544,334630.1524,0.041730358
3341,0.125,0,0.875,industrial_zone,23.41894709,113.1988617,650440.6796,1.76590422,3341,huadu,8.144950867,158,3510.692376,650440.6796,0.065759373
3342,0.296774194,0.006451613,0.696774194,other,23.42029536,113.1777225,394106.5466,2.044884869,3342,huadu,6.924246788,158,2692.212073,394106.5466,0.018585484
3343,0.091412742,0,0.908587258,industrial_zone,23.41988781,113.1901918,306761.7844,0.89604034,3343,huadu,4.898751736,158,2624.456218,306761.7844,0.037307188
3344,0.527253669,0.023060797,0.449685535,green_zone,23.42058415,113.4686553,807670.6317,3.592618368,3344,baiyun,8.144950867,165,4501.846899,807670.6317,0.048593403
3345,0.308679707,0.001222494,0.6900978,university_zone,23.41621389,113.2303851,1388831.625,4.815361056,3345,huadu,6.510798931,159,5748.2333,1388831.625,0.032225114
3346,0.268783069,0.001058201,0.73015873,other,23.41913781,113.2250352,794253.8626,2.99851342,3346,huadu,4.62867403,159,4064.387565,794253.8626,0.028600903
3347,0.275,0,0.725,other,23.42365799,113.422533,336553.4052,1.380506195,3347,huadu,13.04817581,164,2676.084026,336553.4052,0.036347551
3348,0.573979592,0.385204082,0.040816327,green_zone,23.42198327,113.076285,331164.6611,1.282646509,3348,huadu,5.431628704,155,2512.150335,331164.6611,0.031008911
3349,0.834203655,0,0.165796345,green_zone,23.422463,113.4532152,644059.6671,0.878220211,3349,huadu,3.44144702,165,3700.91261,644059.6671,0.053098738
3350,0.040229885,0.001915709,0.957854406,business_zone,23.42148351,113.193812,444029.1539,0.513964712,3350,huadu,8.59718895,158,3313.416901,444029.1539,0.052298213
3351,0.929618768,0.026392962,0.04398827,green_zone,23.40251782,113.4348537,294319.0562,0.806637663,3351,baiyun,4.298904419,164,5796.770818,294319.0562,0.008841327
3352,0.740601504,0.218045113,0.041353383,green_zone,23.41443251,113.4503503,895816.7224,3.006467036,3352,baiyun,7.393700123,165,10318.34869,895816.7224,0.035252904
3353,0.953817154,0,0.046182846,green_zone,23.41955451,113.4871169,896865.7546,1.850172283,3353,baiyun,6.676635265,166,5149.251507,896865.7546,0.025668597
3354,0.441176471,0,0.558823529,university_zone,23.4237535,113.4781735,170437.0786,1.23029359,3354,baiyun,4.648495197,165,1757.620703,170437.0786,0.052406714
3355,0.788277512,0.184210526,0.027511962,green_zone,23.41272061,113.4437389,708312.8513,3.526271112,3355,baiyun,8.227636337,164,13548.62558,708312.8513,0.019509087
3356,0.695958774,0.173040412,0.131000814,green_zone,23.41209973,113.0534084,3116032.316,17.21837157,3356,huadu,14.03894043,155,8816.107706,3116032.316,0.034816979
3357,0.680829281,0.223957,0.095213719,green_zone,23.41935801,113.0428091,3304626.86,21.81918634,3357,huadu,29.25486946,155,8838.671777,3304626.86,0.027205783
3358,0.823982046,0.039756332,0.136261622,green_zone,23.40834054,113.4027675,2634968.791,6.213284665,3358,huadu,10.50507259,163,7852.02848,2634968.791,0.018433612
3359,0.519258203,0.065620542,0.415121255,green_zone,23.42238509,113.3982182,589019.3564,2.98542519,3359,huadu,15.06419945,163,5025.289131,589019.3564,0.049772178
3360,0.994940978,0.001686341,0.003372681,green_zone,23.42091878,113.4053177,503699.307,0.19209494,3360,huadu,12.36148548,163,3507.612037,503699.307,0.045040474
3361,0.461879433,0.019060284,0.519060284,university_zone,23.41796439,113.4126519,1901873.457,7.990062183,3361,huadu,19.40548897,164,6119.872396,1901873.457,0.037611266
3362,0.542521994,0,0.457478006,green_zone,23.42432974,113.2597106,571752.7592,1.890846474,3362,huadu,3.761663198,160,3223.82847,571752.7592,0.057675473
3363,0.580976864,0,0.419023136,green_zone,23.42211921,113.3591961,326219.0147,1.424804819,3363,huadu,5.473642826,162,2911.590131,326219.0147,0.054781974
3364,0.319385141,0.001707942,0.678906917,university_zone,23.41646933,113.2563848,1981842.341,4.953190183,3364,huadu,5.380767822,160,6339.828259,1981842.341,0.061996237
3365,0.420395986,0.002169786,0.577434228,university_zone,23.41858777,113.2448962,3110307.46,11.95660121,3365,huadu,6.730974197,160,8221.637425,3110307.46,0.06221463
3366,0.566473988,0.13583815,0.297687861,green_zone,23.4239606,113.0704056,292700.4287,2.244530711,3366,huadu,4.717202187,155,2566.285496,292700.4287,0.028831881
3367,0.640926641,0.104247104,0.254826255,green_zone,23.42276164,113.0254808,218607.167,1.867992411,3367,huadu,10.19630337,154,2185.97629,218607.167,0.036535808
3368,0.323049802,0,0.676950198,university_zone,23.41828351,113.2173657,1910679.783,8.541781403,3368,huadu,7.920007706,159,5652.127197,1910679.783,0.028870516
3369,0.736486486,0,0.263513514,green_zone,23.4247333,113.2937098,377130.8494,1.135454264,3369,huadu,7.067208767,161,2590.69975,377130.8494,0.011452815
3370,0.204678363,0,0.795321637,other,23.42777278,113.191648,288169.7684,1.068200899,3370,huadu,6.075735569,172,2756.681454,288169.7684,0.021603917
3371,0.451544196,0,0.548455804,university_zone,23.4238826,113.3167757,790756.5579,3.573388739,3371,huadu,5.703068256,161,3653.739634,790756.5579,0.008574772
3372,0.115485564,0,0.884514436,industrial_zone,23.42333833,113.206455,1924096.783,3.113991877,3372,huadu,8.716691017,159,5817.306592,1924096.783,0.064741958
3373,0.805134189,0,0.194865811,green_zone,23.42375639,113.3234831,724843.2341,2.111030769,3373,huadu,7.587340355,162,3549.175353,724843.2341,0.049242281
3374,0.419928826,0.076512456,0.503558719,university_zone,23.4254237,113.472484,476533.0113,2.486864318,3374,baiyun,7.593308449,165,3028.100113,476533.0113,0.039203475
3375,0.087871287,0,0.912128713,industrial_zone,23.42872016,113.2273025,685503.0383,1.730263964,3375,huadu,5.163329601,173,3535.424144,685503.0383,0.02838055
3376,0.530418251,0.011406844,0.458174905,green_zone,23.42235886,113.2883767,442408.3882,2.792625499,3376,huadu,2.042119265,161,3306.854153,442408.3882,0.022171565
3377,0.81273848,0.037276196,0.149985324,green_zone,23.4231743,113.4382233,2873494.853,7.962375543,3377,huadu,7.294864178,164,7842.390787,2873494.853,0.008409521
3378,0.443181818,0,0.556818182,university_zone,23.42846125,113.4302996,221162.4655,1.258080908,3378,huadu,3.712304831,178,2157.669558,221162.4655,0.015406444
3379,0.702487562,0.010945274,0.286567164,green_zone,23.42636284,113.4068035,848395.1002,2.845179775,3379,huadu,14.90902424,178,5161.44566,848395.1002,0.032064265
3380,0.652542373,0,0.347457627,green_zone,23.42749378,113.4504919,300535.9802,1.071019903,3380,huadu,3.176338911,179,2132.644129,300535.9802,0.054795632
3381,0.758208955,0.020895522,0.220895522,green_zone,23.42747316,113.0455416,285102.8735,1.340838791,3381,huadu,5.766899109,169,2824.782426,285102.8735,0.046436029
3382,0.534825871,0,0.465174129,green_zone,23.42693066,113.4549584,341322.8584,0.863923838,3382,huadu,3.952868462,179,2608.459603,341322.8584,0.036922455
3383,0.074576271,0,0.925423729,industrial_zone,23.42957258,113.3438388,248270.9062,0.547490715,3383,huadu,5.984806061,176,2259.337507,248270.9062,0.019259006
3384,0.135416667,0.020833333,0.84375,business_zone,23.42685078,113.459072,405423.6203,1.190928222,3384,huadu,3.560079336,165,2932.833983,405423.6203,0.049743301
3385,0.480874317,0.013661202,0.505464481,university_zone,23.42799877,113.4623929,309082.3501,1.450175848,3385,huadu,4.945399284,179,2495.86494,309082.3501,0.037525074
3386,0.722701149,0.022988506,0.254310345,green_zone,23.42961424,113.4687192,586455.5036,2.95924873,3386,huadu,6.007671356,179,3357.168513,586455.5036,0.020501296
3387,0.526539278,0,0.473460722,green_zone,23.43109941,113.3216959,785586.0101,2.585529434,3387,huadu,10.22676754,175,5776.898731,785586.0101,0.049874142
3388,0.988188976,0.003937008,0.007874016,green_zone,23.42790676,113.0767012,429281.2309,0.307070004,3388,huadu,4.255857944,155,3183.858552,429281.2309,0.040605749
3389,0.486880466,0,0.513119534,university_zone,23.42430904,113.3537176,575273.8165,1.712544514,3389,huadu,10.74267006,162,3264.535649,575273.8165,0.05372714
3390,0.792792793,0.002252252,0.204954955,green_zone,23.42625837,113.3500785,374510.8056,0.753479315,3390,huadu,11.42311478,162,2946.8036,374510.8056,0.055513049
3391,0.729125942,0.021502374,0.249371684,green_zone,23.38276116,113.1328766,3016463.049,11.07687081,3391,huadu,19.78684807,140,16044.88745,3016463.049,0.041008708
3392,0.577110694,0.006378987,0.416510319,green_zone,23.40154048,113.1509539,2253177.384,10.80312546,3392,huadu,10.86950779,157,7900.215835,2253177.384,0.036513035
3393,0.131648936,0.02393617,0.844414894,business_zone,23.4289454,113.2326343,629827.9678,1.930010484,3393,huadu,5.163329601,173,3366.768087,629827.9678,0.009303662
3394,0.234285714,0,0.765714286,other,23.42990478,113.2401863,1043009.731,3.444822052,3394,huadu,9.475721359,173,4317.95669,1043009.731,0.010068363
3395,0.45,0,0.55,university_zone,23.43209305,113.3162077,428018.7988,1.553069469,3395,huadu,5.581364632,175,7870.409856,428018.7988,0.009060447
3396,0.73313783,0.041055718,0.225806452,green_zone,23.42043969,113.0654544,581483.9959,2.706645898,3396,huadu,5.77482748,155,3366.558385,581483.9959,0.060142736
3397,0.786078098,0.084040747,0.129881154,green_zone,23.42748999,113.0641556,993810.2112,4.70904436,3397,huadu,5.573153973,155,5243.995479,993810.2112,0.033324331
3398,0.252066116,0,0.747933884,other,23.432507,113.3415181,406822.1259,2.18160653,3398,huadu,4.598778725,176,2689.784146,406822.1259,0.033481321
3399,0.831325301,0.01686747,0.151807229,green_zone,23.42938098,113.0736239,351994.1439,1.133742726,3399,huadu,8.88517189,169,3440.738995,351994.1439,0.033063214
3400,0.645927602,0.049773756,0.304298643,green_zone,23.43290807,113.0718292,743028.2778,3.266922807,3400,huadu,7.448693752,169,4030.877816,743028.2778,0.034756246
3401,0.53346856,0.00811359,0.45841785,green_zone,23.43029174,113.2941852,418610.9766,1.952059117,3401,huadu,2.453860283,175,2973.121171,418610.9766,0.03241505
3402,0.64137931,0,0.35862069,green_zone,23.43244102,112.9595179,123523.1322,0.958964521,3402,huadu,6.811639309,167,1991.870813,123523.1322,0.042749422
3403,0.53968254,0,0.46031746,green_zone,23.43468687,113.2936303,105307.5315,0.670218038,3403,huadu,3.102777719,175,1367.160626,105307.5315,0.024515222
3404,0.651180503,0.006854532,0.341964966,green_zone,23.42633608,113.272574,2218887.477,6.352926008,3404,huadu,7.868462086,160,6000.988007,2218887.477,0.038260128
3405,0.843349359,0.023237179,0.133413462,green_zone,23.42699109,113.282835,2106085.272,5.954238396,3405,huadu,6.917675495,160,6849.252965,2106085.272,0.049001042
3406,0.165103189,0,0.834896811,business_zone,23.43313412,113.2896167,449854.182,1.64982169,3406,huadu,10.07344532,175,2915.870056,449854.182,0.02478757
3407,0.776320331,0.000690369,0.222989299,green_zone,23.41941221,113.3335028,2439692.593,6.60482409,3407,huadu,5.727090359,162,9798.293671,2439692.593,0.032615317
3408,0.713204373,0.001682086,0.285113541,green_zone,23.42971254,113.3333539,2003701.137,4.412948333,3408,huadu,6.710650444,162,7191.234522,2003701.137,0.027699055
3409,0.825331971,0.045965271,0.128702758,green_zone,23.37627529,113.2833776,1657606.664,6.153884238,3409,baiyun,6.224245548,144,8628.447913,1657606.664,0.026290181
3410,0.872759857,0.003584229,0.123655914,green_zone,23.3922221,113.2892909,474937.4838,1.689086379,3410,huadu,29.24166489,161,4615.045998,474937.4838,0.023915898
3411,0.719168901,0.032841823,0.247989276,green_zone,23.39483587,113.2851867,1259037.783,4.688908622,3411,huadu,24.08010483,161,6209.428002,1259037.783,0.023470517
3412,0.589828269,0,0.410171731,green_zone,23.41580097,113.3013992,1276477.825,5.952728216,3412,huadu,9.183082581,161,7934.361775,1276477.825,0.017635815
3413,0.567095588,0.018152574,0.414751838,green_zone,23.42425144,113.3019199,3673165.343,10.01571742,3413,huadu,24.42508888,161,16284.64274,3673165.343,0.016023114
3414,0.324817518,0,0.675182482,university_zone,23.4346717,113.3124597,230358.8572,0.661156956,3414,huadu,5.009962082,175,2047.887812,230358.8572,0.037432403
3415,0.513207547,0.060377358,0.426415094,green_zone,23.42967746,113.4261217,223740.7969,1.14572349,3415,huadu,5.22514534,178,2247.047815,223740.7969,0.041693943
3416,0.190751445,0,0.809248555,business_zone,23.43523045,113.273061,147142.3489,0.605783677,3416,huadu,3.662273645,174,1923.464237,147142.3489,0.008740647
